name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,score
Melissa Fitzgerald,27511 Kelly Court Suite 832,Perezstad,16986,3002572253,"Nurse, children's",10,239.02,0,1,Urban,0,Phone,Buy One Get One,1.3247392033317835
James Anderson,04543 Paige Vista,Jessefort,72728,5007228292,"Teacher, special educational needs",1,309.23,1,0,Surburban,0,Web,Buy One Get One,2.236009394951175
Devin Mitchell,358 Courtney Radial,New Dennischester,81223,001-911-317-2078x2981,Water engineer,10,29.99,0,1,Rural,1,Phone,No Offer,0.8961361043413025
Richard Gallagher,335 Thomas Viaduct,North Michaelburgh,14585,157.476.2664x4667,Museum/gallery exhibitions officer,2,547.45,1,1,Surburban,1,Web,No Offer,1.890998867166825
Jennifer Rogers,54431 Patel Hills,Lake Dustin,80855,+1-308-449-7611x0877,Theme park manager,5,79.2,1,0,Surburban,1,Phone,No Offer,1.1979435691455602
Claire Lopez,584 Oneill Mission Suite 716,North Julieton,35428,001-614-030-6849,Forensic psychologist,6,320.14,1,0,Surburban,0,Phone,Discount,1.9197537152379247
Robert Brown,12196 Michael Ferry Apt. 872,South Williamberg,47919,(537)723-6890x697,Wellsite geologist,4,29.99,0,1,Rural,0,Web,Buy One Get One,1.1971272761731544
Douglas Pacheco,51024 Alexander Fields Suite 782,Newmanmouth,87331,373-258-8107x376,"Physicist, medical",4,89.38,0,1,Urban,0,Web,Buy One Get One,2.4381293509797466
Brittany Davis,9875 Hahn Walk Apt. 399,Joshuaberg,39521,(671)117-6465x4996,Product designer,4,124.32,0,1,Surburban,1,Phone,Buy One Get One,2.0525291868720217
Mitchell Williamson,89248 Shannon Gardens Apt. 290,East Devin,77339,820-777-2538x85263,"Therapist, art",10,48.26,1,0,Urban,1,Phone,Buy One Get One,1.2242412178322466
Amanda Howard,845 Hawkins Skyway,South Brianville,45921,001-583-873-4812x985,"Research officer, government",9,196.92,0,1,Rural,0,Web,No Offer,0.6897293745368869
Alexandra Martinez,15835 Rosales Trace,West Kennethfurt,19150,001-514-163-6734x3532,Operational investment banker,10,39.87,1,0,Rural,1,Web,Buy One Get One,0.7928415166080712
Andre Young,88630 Garrett Port,Lake Jeffreyport,41125,290-758-0073x22290,Probation officer,1,146.74,0,1,Urban,0,Phone,Buy One Get One,1.4911794246123893
Jeffrey Rollins,589 Reyes Pines Apt. 549,Johnfort,51171,993-191-3318,"Administrator, education",5,580.85,1,1,Surburban,1,Web,No Offer,0.6550149285632206
Mrs. Sherri Chandler,60353 Cooke Walks Suite 236,Simpsonstad,2537,136.012.4282x09090,Animal nutritionist,7,544.63,1,0,Urban,1,Phone,Buy One Get One,0.5668301538182934
Haley Cooper,676 Conley Plains,West Adriana,5935,001-990-149-9849,Quarry manager,1,46.0,0,1,Urban,1,Phone,Discount,0.6472369894199796
Kimberly Smith,52904 Myers River,West Sarahside,82121,035.352.4222,Environmental consultant,9,284.8,1,0,Rural,0,Web,No Offer,0.5113509339699747
Daniel Scott,46398 Eric Coves Apt. 645,South Patrickville,4941,001-002-758-0519x3961,Diplomatic Services operational officer,2,51.02,1,0,Surburban,0,Web,Buy One Get One,1.0589630535370615
Thomas Cole,4606 Ross Shoals Apt. 230,South Amyfort,8359,004-513-5382x7286,Professor Emeritus,7,58.58,1,0,Urban,0,Web,Buy One Get One,1.7380394070320442
Curtis Bray,3600 Rodney Gateway Apt. 851,Kristopherfort,49320,152.191.4279x3307,Acupuncturist,9,71.88,0,1,Surburban,1,Phone,No Offer,1.0750990437509225
David Ramirez,93216 Everett Isle Apt. 601,South Jasmine,63669,101.991.3930,"Development worker, community",6,29.99,0,1,Urban,1,Web,Discount,1.2292548354158066
Zachary Martin,22903 Delgado Union,Nicoleburgh,41384,(661)814-6006x0198,Legal secretary,1,1050.42,1,1,Urban,1,Web,Buy One Get One,0.7430260517184241
Carolyn Kim,98826 Villa Avenue Suite 804,Coryside,23983,+1-792-834-2292x9758,Pension scheme manager,5,378.02,1,1,Urban,0,Web,Discount,1.1367116172500484
Ann Lara,4151 Russell Tunnel,New Melissaville,89895,(356)558-8776,"Psychologist, educational",2,29.99,1,0,Urban,1,Web,No Offer,1.0199836952146475
Christopher Long,80074 Young Mall Apt. 070,South Stevenmouth,80565,(877)500-5693,Merchant navy officer,5,152.72,0,1,Urban,0,Phone,Buy One Get One,1.309489145838603
Debra Walker,585 Christian Ridge Apt. 654,Jackieland,90739,(631)012-6661x069,Manufacturing systems engineer,8,633.53,1,1,Surburban,1,Web,No Offer,0.8912769981911923
Steven Guerrero,336 Hamilton Viaduct Apt. 754,Lake Austintown,78790,001-872-851-9269x77104,Purchasing manager,9,191.64,0,1,Urban,1,Phone,No Offer,2.0745270606908632
Michael Daniel,5183 Jackson Loaf,Dannyshire,33831,001-108-897-1919x56054,Leisure centre manager,9,29.99,1,0,Urban,1,Phone,No Offer,0.5836783926286441
Kristina Reese,80002 Dunlap Hollow Apt. 716,Floresfort,57901,+1-227-856-8741x4129,Press photographer,5,29.99,1,0,Surburban,0,Phone,Buy One Get One,0.5448472669856368
Kelsey Lowery,62176 Amy Drives,Macdonaldborough,73327,(591)218-0392x685,Metallurgist,2,481.21,1,0,Rural,0,Phone,No Offer,0.8911176782227487
Wesley Ruiz,4513 Garcia Plains,North Michael,74491,(146)125-1284x02478,Volunteer coordinator,2,549.34,0,1,Surburban,1,Web,No Offer,1.6039694415017107
Amy Wood,61453 Laura Lock,Port Stefanieburgh,39548,250.059.7728,Youth worker,7,342.28,1,0,Surburban,0,Web,Buy One Get One,0.38939915412782056
Tammie Hardin,5834 Patrick Views Suite 020,Lake Keithmouth,56288,(954)458-4738,"Research officer, government",4,98.86,1,0,Surburban,0,Web,No Offer,0.7340258773700903
Joseph Hernandez,845 Brian Circle,Kramerland,37981,0630456275,"Conservator, furniture",5,29.99,1,0,Surburban,1,Web,Buy One Get One,1.0457580631393004
Timothy Turner,60979 Key Road,Stephanieside,77997,846.872.5034x38762,Water engineer,11,29.99,0,1,Urban,1,Web,Buy One Get One,0.9790462503519728
Travis Cobb,432 Reed Green Apt. 672,Shannonborough,55454,895-553-7079x39411,Systems developer,11,75.97,1,0,Urban,1,Web,Buy One Get One,0.4012557276651484
Stephen Medina,391 Jones Ville,East Andrea,18613,(313)421-7590,"Pilot, airline",3,29.99,0,1,Urban,1,Phone,Discount,1.15076431274801
Annette Jimenez,5489 Ethan Glens,East Chelsea,13621,+1-511-563-6687,Newspaper journalist,3,794.43,1,0,Urban,1,Web,Buy One Get One,1.0935130143668494
Anthony Adkins,37964 Montgomery Rapids Apt. 161,North Kathleenville,25646,429-045-3169,Hydrographic surveyor,3,418.31,0,1,Rural,0,Multichannel,No Offer,0.7271837638012593
Kimberly Figueroa,80725 Malone Mountains,Port Mark,45334,985-646-1905x1036,"Civil engineer, contracting",5,29.99,0,1,Urban,1,Phone,No Offer,1.1684137848050908
Patrick Coleman,824 Porter Shore Apt. 162,Leblancstad,80839,(366)602-8387x5582,Commissioning editor,4,338.46,1,0,Urban,0,Phone,Buy One Get One,0.9053734383994976
Katherine Taylor,889 Tim Crossing,Coreymouth,36923,(733)943-3268x742,"Journalist, newspaper",6,55.19,1,0,Urban,1,Web,No Offer,1.4120738955315801
Kenneth Hughes,907 Fernandez Canyon,New Kimberly,64551,+1-335-266-6778x41530,Patent attorney,1,344.05,1,1,Surburban,0,Web,Discount,0.5284416354466508
John Robinson,8489 Derek Fort Apt. 677,Cruzchester,43526,001-715-414-8268x5358,Lawyer,3,123.3,1,0,Rural,1,Web,Buy One Get One,0.9116762304755999
Wesley Robinson,9132 Tracy Mews Apt. 138,Jasonland,13563,001-551-346-0156,Chief Technology Officer,4,115.95,1,0,Urban,0,Phone,Discount,1.6083373987852394
Jonathon Macias,6311 April Prairie Apt. 665,Daisyville,34668,+1-082-401-1478x6259,"Engineer, agricultural",10,211.56,0,1,Rural,0,Web,No Offer,0.7209329266082234
David Carter,7759 Short Views Suite 104,South Terri,90453,796.157.4303,Petroleum engineer,3,136.25,1,0,Surburban,1,Phone,Discount,0.3081033395456529
Kevin Hansen,8089 Matthew Pine,Michellefort,23958,(676)514-6513,Freight forwarder,2,218.39,1,0,Surburban,0,Phone,Buy One Get One,1.9226770967572115
Nathan Campbell,4409 Tiffany Walks,Lake Michaelmouth,75422,390-846-8257x5331,"Administrator, charities/voluntary organisations",3,299.85,0,1,Rural,1,Web,Buy One Get One,1.0399789861911477
Matthew Moore,086 Pierce Roads Suite 766,Velezfort,56285,792.923.2421x60940,Energy engineer,1,435.15,1,1,Surburban,0,Phone,No Offer,1.365394314201935
Savannah Anderson,35353 Rogers Shore,Nicholasport,50307,001-361-539-3327,Community development worker,7,304.93,0,1,Surburban,0,Web,Buy One Get One,0.9735020234777104
Cody Lopez,7044 Fernandez Square Suite 447,South Jason,93291,(691)568-5334,Records manager,7,146.92,0,1,Urban,1,Phone,Buy One Get One,0.5353918560965789
James David,2396 Benitez Road,Matthewmouth,76477,+1-325-016-7525x250,Human resources officer,5,369.89,1,0,Surburban,0,Web,No Offer,0.7382487648587333
Brianna Barron,0325 Susan Flat Apt. 960,Port Ashleystad,71198,(919)753-6688,"Designer, television/film set",9,1085.63,1,1,Urban,1,Phone,Buy One Get One,0.4617615703397324
Erica Knox,7951 Tran Fields Suite 091,Port Dustin,35434,001-684-278-3867x69725,Biomedical engineer,4,207.6,0,1,Surburban,0,Phone,Discount,1.9841620875840569
Sara Wallace DVM,0452 Lisa Stream,Brownstad,67004,+1-373-957-6119,Land,4,476.67,1,1,Surburban,0,Multichannel,No Offer,1.9697263323722085
Abigail Hall,2622 Warren Forges Suite 724,Marystad,9356,001-620-003-5675x35491,Consulting civil engineer,11,327.72,0,1,Urban,0,Web,No Offer,1.3074303335338398
Beth Benton,684 Martinez Islands,Smithmouth,50723,231.852.1413x7878,Psychotherapist,5,105.55,0,1,Rural,1,Web,Buy One Get One,1.1562273120763669
Melissa Mills,52346 Cox Estates,Tanyaborough,51036,001-706-691-1089x1049,Probation officer,1,148.69,1,0,Rural,0,Phone,Discount,1.6227508320490929
Barbara Brown,35089 Brittany Trail Apt. 131,East Aprilchester,46608,7643624350,Soil scientist,9,254.75,1,0,Rural,1,Web,No Offer,1.922923956647134
Tanya Roberts,888 Williams Hill,South Brett,15647,287.714.3448,Biomedical engineer,7,99.64,1,0,Surburban,0,Phone,No Offer,0.8854000772175991
Kimberly Parsons,718 Monica Center Apt. 388,Larryview,28566,+1-042-857-9939x051,Trade mark attorney,10,447.87,1,1,Surburban,0,Web,Buy One Get One,1.057826646398793
Elaine Martin,448 Trujillo Garden,Lake Kyleshire,31982,001-839-985-8511x655,General practice doctor,2,657.11,1,1,Rural,1,Phone,No Offer,0.7925337117605139
Shannon Mendoza,232 Woods Throughway,Kellyport,12999,8883859175,Volunteer coordinator,7,31.88,0,1,Surburban,0,Web,Discount,1.1292263235636968
Michael Ross,33345 Shelly Lakes Apt. 062,Williamfurt,99345,+1-546-005-5959x49840,Dietitian,2,29.99,1,0,Urban,0,Web,Buy One Get One,0.3401004096110919
Darren David,87743 Coleman Turnpike,Leonardhaven,54982,997.678.5948x65733,Minerals surveyor,1,229.73,1,1,Surburban,1,Multichannel,Discount,0.8218045053660871
Roy Harrison Jr.,303 Kimberly Fort Apt. 921,Johnnymouth,11894,9294276869,Diplomatic Services operational officer,1,344.01,0,1,Surburban,0,Web,Buy One Get One,0.9872201824978256
Cole Turner,33444 Jaime Motorway,Patriciaville,24053,001-330-634-8791x0435,Barrister,3,45.04,0,1,Surburban,0,Web,Buy One Get One,1.4540270853443318
Deborah Jackson,941 Sarah Crossroad,West Jeremymouth,31809,(490)202-3020,Phytotherapist,4,181.53,0,1,Surburban,1,Web,Buy One Get One,1.5236346370583569
William Lam,4695 Lisa Spur,East Graceville,975,477-986-4996,Stage manager,1,29.99,0,1,Surburban,1,Web,No Offer,1.7831611865089791
Michael Gilbert,465 Dorothy Inlet Suite 251,South Kellyside,45039,(661)324-6581x5223,Medical sales representative,5,400.06,0,1,Urban,0,Phone,Buy One Get One,0.8295376853104768
Donna Herrera,31114 Sydney Garden Suite 731,Adamsside,87425,571.635.3259,Museum/gallery curator,9,64.91,0,1,Urban,1,Web,Buy One Get One,1.1450501704058045
Pamela Banks,37771 Patterson Junctions,New Victoria,34030,439-376-6585,Education administrator,5,82.16,0,1,Urban,0,Web,No Offer,1.0944382564021562
Melissa Stone,63216 Scott Haven,West Cassandra,42197,(274)979-6037x628,Graphic designer,1,1215.71,0,1,Surburban,1,Phone,Discount,1.1744451650060204
Dawn Sims,7658 Leslie Creek,South Lindamouth,21292,551.189.1920,Printmaker,4,279.29,1,0,Surburban,1,Web,No Offer,0.38856786323499204
Chad Jenkins,412 Chapman Hills Suite 636,East Tabitha,74338,556.712.1777x596,"Biochemist, clinical",3,326.59,1,0,Rural,0,Phone,Buy One Get One,2.32998345770571
Shane Smith,692 Cole Mountain,Granttown,57141,+1-683-387-1775x72976,Heritage manager,4,509.38,0,1,Surburban,1,Multichannel,No Offer,1.2187974432147548
Patrick Ayala,92609 Anthony Flats,New Emmafort,79431,488-287-4331x4026,Surgeon,8,438.84,1,1,Rural,0,Web,Discount,1.7401507367721494
Brandi Bass,6623 Levy Route,Aliciaton,83599,484.083.0088,Information systems manager,4,531.38,1,1,Rural,1,Multichannel,No Offer,0.6089567324810938
Brandy Christensen,108 Suzanne Islands Apt. 758,Timothyfort,25967,123.851.6477x22829,Music tutor,10,29.99,0,1,Surburban,1,Web,Discount,0.6429739240209386
Bridget Ferguson,307 Medina Junctions,South Robert,73619,722.205.7132,Architectural technologist,1,178.29,0,1,Rural,0,Web,Discount,0.6684292896873061
Karen Escobar,8390 Brooke Hill Suite 665,North Dennisland,6346,558.847.8213x489,Freight forwarder,1,36.95,0,1,Rural,1,Web,Discount,0.8728605278350069
Jennifer Holloway,6176 Tracy Alley,Susantown,51875,007-536-0982,Soil scientist,1,528.6,1,0,Urban,1,Multichannel,No Offer,0.2765418945995676
Richard Martin,1479 Martinez Turnpike Suite 794,Mackenzieland,25728,7819841359,Technical author,4,155.18,1,0,Surburban,1,Phone,No Offer,0.9456606040696752
Marcus Reyes,194 Jeffery Turnpike Suite 964,Montoyaburgh,12734,7646496080,Government social research officer,3,291.16,1,0,Urban,0,Web,Buy One Get One,0.8339180745328839
Angelica Gregory,8829 Oneal Fort,Lake Kelly,83709,2421292088,Public relations officer,1,139.12,0,1,Surburban,0,Phone,No Offer,1.6328239680990353
Patricia Roman DVM,4147 Diamond Isle,Cameronburgh,83367,(762)779-3497x132,"Engineer, maintenance",6,29.99,0,1,Surburban,0,Web,Discount,1.7660783618526077
Larry Chambers,5409 Rodriguez Hollow Apt. 693,North Denise,84518,+1-878-292-0902x8068,"Engineer, materials",6,183.31,0,1,Urban,0,Web,Buy One Get One,1.1726158134811988
Sara Brock,4362 Robert Road,Lake Michael,90587,(864)408-8497x758,Public affairs consultant,7,29.99,1,0,Surburban,1,Web,Buy One Get One,1.932427870334585
Michelle Aguilar,25277 Taylor Rapids Suite 471,East Jason,73439,977.641.4847,Ranger/warden,10,29.99,1,0,Rural,0,Phone,No Offer,1.5709159631196594
Andrew Jackson,57907 Donald Pines,North Michelle,16295,001-397-425-0336x7573,Fast food restaurant manager,8,82.19,0,1,Urban,1,Phone,Buy One Get One,1.2064266401048418
Paul Sutton,975 Amy Plaza,Christinashire,65276,435.560.6236,Environmental health practitioner,9,218.59,0,1,Urban,0,Web,Discount,1.2219800604610576
Crystal Lee,47014 Tiffany View,Sanchezstad,83160,001-580-843-6784x7578,Information officer,12,32.14,1,0,Surburban,0,Web,No Offer,1.8727078981501268
Brittany Leonard,9335 Laurie Glen,Erikview,34063,566.278.3644x27228,Broadcast presenter,9,352.65,0,1,Surburban,0,Web,Buy One Get One,1.1120706927210575
Dean Booth,80029 Frank Ford Apt. 854,Lisaland,82249,001-120-542-0562,"Clinical scientist, histocompatibility and immunogenetics",9,29.99,1,0,Urban,1,Phone,Buy One Get One,1.2237144462759666
Justin Lawson,38697 Rodney Courts,Williamsland,46579,800-704-2679,Dealer,2,255.36,1,0,Surburban,0,Phone,Buy One Get One,1.7234842072121104
Stacy Wheeler,7524 Timothy Fall Apt. 065,Mcclurefort,85743,001-484-329-8737x113,Call centre manager,4,91.21,1,0,Rural,1,Web,Discount,0.8513361958263566
Mr. Zachary Perry,46553 Teresa Green,Johnland,35318,+1-304-622-4410x210,"Pharmacist, hospital",6,159.06,0,1,Urban,0,Phone,Discount,0.9472719872504276
Kirsten Jackson,97381 Jones Mount Suite 512,Riveraport,96507,(297)201-1425,Quantity surveyor,5,214.19,1,0,Surburban,1,Phone,Discount,1.503937706771204
Gina Phillips,11128 Conrad Springs,East Anthony,19197,001-019-503-0939x74185,Special effects artist,11,183.34,1,0,Urban,0,Web,Discount,0.8333874000412874
Kendra Goodman,3393 Mark Lake,Port Alexander,49798,955.633.4042,"Geologist, wellsite",10,291.01,0,1,Urban,1,Phone,Discount,0.9699708620185192
Ms. Jennifer Brown,888 Rivas Green Apt. 970,Breannastad,40869,220-536-4490x41556,"Radiographer, diagnostic",4,113.95,0,1,Surburban,1,Phone,Buy One Get One,2.748938395637226
Brianna George,7401 Emily Ports Apt. 403,Port Beverly,85034,(475)190-9458,Lawyer,1,157.82,1,0,Urban,1,Phone,Buy One Get One,0.40098566683812
Martin Harris,5103 Valerie Underpass Suite 402,Sonyahaven,4338,+1-077-909-7938x18222,"Accountant, chartered public finance",3,29.99,1,0,Urban,0,Phone,Buy One Get One,0.35639257214445563
Barbara Bowman,484 Garcia View,West Tarastad,39243,504.147.1560,Web designer,2,249.23,1,1,Surburban,0,Phone,No Offer,1.560771499671669
Ronald King,215 Baker Circles,Briannafurt,76092,768.433.5980x348,Museum/gallery conservator,8,278.2,1,1,Surburban,0,Phone,Buy One Get One,1.3886466662888624
Yvonne Contreras,4649 Lindsay Ville,New Jesusfort,37915,594.635.1253,Nutritional therapist,1,1351.84,0,1,Urban,1,Multichannel,Discount,0.4542249084638703
Michael Smith,8609 Kristina Wells,Barnesbury,67090,3401996312,Dramatherapist,11,115.09,1,0,Surburban,1,Phone,No Offer,1.0974393363184072
Chris Watson,495 Elizabeth Lake,New Chadmouth,17074,+1-485-484-5041x243,Child psychotherapist,3,212.24,1,1,Urban,0,Phone,Discount,0.6651379399935153
Julia Garcia,0822 Brown Camp,West Emilyfurt,48643,7169997691,"Conservation officer, historic buildings",7,101.88,1,0,Rural,1,Web,Buy One Get One,1.0339707267444491
Oscar Ramirez,379 Daniel Harbor Apt. 924,North Brian,85497,425-516-7345,Barrister's clerk,6,92.06,0,1,Surburban,1,Web,No Offer,0.9355447011650728
Richard Tapia,3681 Catherine Lodge,West Anthonybury,88597,762.573.7894x14545,Ophthalmologist,4,189.88,0,1,Surburban,0,Web,Discount,1.5504161773852054
James Green,90561 Jennifer Plaza,South Brandonville,34002,366-608-4833,Barrister,7,438.83,1,1,Surburban,1,Multichannel,Buy One Get One,1.3693456988167645
Michael Thompson,7993 Mary Grove,Smithland,70598,2907916320,Psychotherapist,10,42.91,0,1,Surburban,1,Phone,No Offer,1.5264751361181774
Kelsey Ayers,2012 Monica Causeway,Christianmouth,61697,4634077360,"Engineer, energy",2,1311.61,1,0,Surburban,1,Multichannel,Discount,0.7073278183647718
Erin Johnson,403 Costa Ports,South Daniel,25090,763-941-8480x8330,Bookseller,2,935.05,1,1,Surburban,1,Web,Discount,0.4744297874246393
Julian Johnson,99200 Jason Ferry,Port Andrew,42582,(641)267-3014,Hydrogeologist,10,29.99,1,0,Urban,0,Web,Buy One Get One,1.455348127461085
Danielle Johnson,84409 Brandt River,Lake Ashley,49232,+1-061-113-5129x28684,"Psychotherapist, dance movement",6,90.16,1,0,Surburban,0,Phone,No Offer,1.6046890247216854
Lindsey Castillo,473 Wilson Mission Apt. 509,Lake Christyberg,44872,+1-852-308-4389x94735,"Psychologist, sport and exercise",4,345.04,1,0,Surburban,0,Phone,Discount,1.5120043836728376
Haley Garcia,1736 Martin Center,New Maxwell,25321,839-857-8137x17685,"Education officer, environmental",4,80.5,1,0,Rural,0,Web,Discount,1.1114758350488825
Bonnie Mckee,506 Archer Row Suite 288,Port Phillip,29554,664.554.8980,Energy engineer,8,307.83,1,0,Surburban,0,Phone,No Offer,1.003805605297274
Cynthia Fernandez,8462 Travis Crescent Suite 639,East Ryan,48874,774-188-7838,"Copywriter, advertising",9,420.86,1,0,Urban,0,Phone,Discount,1.3663421248690666
Sharon Simmons,34738 Mario Fork,New Daniel,15823,382.104.2486x2980,Television/film/video producer,1,868.51,0,1,Urban,1,Multichannel,Buy One Get One,0.6160388389442215
Joshua Sandoval,94407 Nicole Parks Suite 800,Rodriguezton,20787,293.870.1244x58860,Energy manager,1,301.31,1,1,Urban,0,Phone,Buy One Get One,1.9042025255785031
Michael Mendez,53513 Patrick Alley Suite 923,Joshuamouth,5842,234-014-5816x08903,"Scientist, water quality",1,153.83,1,0,Urban,0,Phone,No Offer,1.9115672547777505
Misty Li,6035 Todd Expressway Suite 227,Jordanview,11964,001-746-058-7513,"Scientist, audiological",7,147.81,1,0,Surburban,1,Web,Discount,1.5279935906864397
Samuel Peterson,342 Parsons Prairie Suite 505,Nicholasland,2845,001-733-578-1669x185,Print production planner,11,29.99,0,1,Urban,0,Web,No Offer,0.8684465001368367
Dr. Nicholas Stanley II,143 Steven Passage Apt. 134,Ramseybury,55916,158.537.8253x08325,Dentist,9,199.47,0,1,Urban,0,Web,Discount,0.8715524211474841
Laura Quinn,34262 Melanie Ville,East Justin,76195,(688)083-0742x3833,Careers information officer,5,61.05,0,1,Surburban,0,Phone,Buy One Get One,0.2424848670092755
Aaron Rhodes,568 Garcia Ferry,Hornburgh,5488,+1-065-231-8429x574,Analytical chemist,9,149.74,0,1,Rural,0,Phone,No Offer,0.6188953202435641
Preston Mccormick,262 Ellen Camp,West Timothy,17942,001-529-388-5575x4736,Brewing technologist,8,101.15,0,1,Urban,0,Phone,Buy One Get One,1.3780782327350112
Michael Miller,328 Brandon Station,Reedville,94324,109.448.4015x27731,Dramatherapist,5,29.99,0,1,Surburban,0,Web,No Offer,1.156244940379386
Dan Crawford DVM,1482 Matthew Oval Suite 314,Frankview,47820,001-608-810-8977x837,Psychotherapist,9,190.08,1,0,Urban,0,Web,Buy One Get One,0.5350299564604022
Carolyn Williams,752 Paul Freeway Suite 744,Owensberg,45854,687-958-6245,Metallurgist,10,134.31,0,1,Surburban,0,Phone,Discount,0.971157970732426
John Morales,9180 William Union,North Clayton,94877,001-015-627-1848,Clinical molecular geneticist,2,1155.21,0,1,Surburban,1,Multichannel,No Offer,1.2472585568329455
Daniel Jackson,5336 Crystal Oval,Phillipsberg,75179,733.614.6748x201,Retail merchandiser,7,87.61,0,1,Urban,0,Phone,Discount,1.1120336806167672
Alec Powell,674 Laurie Orchard Apt. 305,Lake Williamberg,40730,021.929.6878x446,Patent attorney,7,452.65,0,1,Rural,1,Multichannel,No Offer,0.5341775249963558
Joe Brown,682 Denise Court Suite 346,New Anthony,45274,(653)838-8662x15600,Dancer,10,109.53,0,1,Rural,1,Web,Buy One Get One,0.7285321444177291
Ray Allison,91886 Hernandez Springs Suite 133,West Michael,1873,(146)852-4260,Intelligence analyst,10,317.63,1,0,Surburban,0,Web,Discount,1.9089492958456755
Matthew Galvan,2530 Marissa Vista,Port Christina,89905,929-694-8951x52484,Firefighter,9,154.22,0,1,Surburban,0,Phone,Buy One Get One,1.0020130123006228
Pam Tucker MD,9893 Wilcox Well Suite 639,Danielsview,25330,365.779.4272x951,"Engineer, agricultural",12,63.45,0,1,Surburban,0,Web,Buy One Get One,1.6370292956521888
Eric Mccormick MD,3173 Conley Mission Apt. 343,Fordmouth,51343,+1-862-561-9018x27662,Contractor,3,628.14,1,1,Urban,1,Phone,Discount,1.4910587902039518
Scott Barry,54341 Heidi Tunnel Suite 017,Port Paulaland,58379,+1-526-563-0720,"Engineer, structural",9,224.21,0,1,Surburban,0,Web,Discount,1.1471597633355253
Stephanie Jones,593 Thompson Overpass Suite 647,Mariaview,6488,2686369892,Educational psychologist,11,37.74,1,0,Surburban,1,Phone,No Offer,0.5615198408377406
Richard Garcia,229 Micheal Square,Jacobview,88841,+1-876-764-7624x400,General practice doctor,9,98.93,1,0,Surburban,0,Phone,No Offer,1.2929053171633715
Shannon Gross,9241 Gibson Islands Suite 161,Lake Tyler,3962,+1-159-531-3601x26963,Colour technologist,12,351.61,0,1,Surburban,0,Web,No Offer,1.3597275432023528
Ashley Morgan,08226 Burton Forges Apt. 462,Brianland,88752,722-286-6678x05757,Writer,1,438.35,1,1,Surburban,0,Web,Discount,1.7071139441838783
Samuel Diaz,574 Smith Alley,Moranfort,8866,+1-466-934-5705x843,Press photographer,8,29.99,1,0,Urban,1,Phone,Buy One Get One,0.996442363842116
Matthew Rojas DDS,19013 Gabriel Plain,Courtneychester,48333,+1-310-127-9169x6909,Media buyer,11,29.99,0,1,Surburban,1,Phone,Buy One Get One,0.9508536846172032
Jonathan Morris,1685 Michael Underpass,West Justinshire,14524,703.772.3001x400,"Designer, jewellery",12,124.58,0,1,Surburban,1,Phone,No Offer,1.0624713569786266
Melissa Hall,773 Monroe Views,East Gregory,14376,001-311-762-5433x4630,Travel agency manager,11,313.5,1,1,Rural,1,Multichannel,No Offer,0.4570062850493427
Charles Young,3065 Edwards Forest,Gomezstad,81114,242-745-0722,Health physicist,5,192.79,1,0,Urban,0,Web,Buy One Get One,0.8388648755013688
Victoria Sampson,366 Bowman Forge Apt. 338,East Rodney,83169,729-046-5451x08991,Armed forces training and education officer,7,767.03,1,1,Surburban,1,Phone,No Offer,1.1785228045336886
Brad Harris,309 Keith Manor,Hicksstad,65691,990.406.6792x6136,Waste management officer,2,386.94,1,0,Urban,0,Phone,Discount,0.6194344350169971
Lori Lowe,99151 Christopher Stravenue Apt. 836,Mckayside,67739,+1-723-472-9331x12684,"Scientist, research (physical sciences)",10,72.65,1,0,Surburban,0,Phone,Buy One Get One,1.7276297993306846
William Mitchell,6520 Brett River Suite 752,Lake Deborahburgh,26248,(524)987-4469x7983,Animal technologist,1,59.82,0,1,Surburban,1,Phone,Buy One Get One,1.1163377910017909
Andrew Taylor,982 Huynh Station,Paulaborough,28529,485.771.7811x933,Quarry manager,11,29.99,0,1,Surburban,0,Phone,Buy One Get One,1.2420416358568134
Michele Graham,067 Oliver Courts Suite 517,Sanchezmouth,47176,396-205-2022,"Secretary, company",4,445.64,1,0,Urban,0,Multichannel,Buy One Get One,0.6372680654288818
Douglas Green,5803 Alex Fork Suite 723,South Brendanton,65813,001-740-176-3666x0222,Medical illustrator,1,124.42,0,1,Urban,0,Phone,Buy One Get One,1.8091429627072269
Brian Vega,60524 Carlson Stream Apt. 897,Wrightton,13006,111.574.5470x15293,Proofreader,11,29.99,0,1,Urban,0,Phone,Buy One Get One,0.8828170756387981
Nicholas Wilson,40463 Allison Springs Suite 659,Danielburgh,78028,825.551.3620,"Therapist, occupational",7,438.16,1,0,Surburban,0,Phone,No Offer,1.1297020447248018
Jennifer Ortiz,247 Lori Lake Apt. 415,West Andreaburgh,80398,(088)111-9917,Equality and diversity officer,6,140.98,1,0,Urban,0,Phone,No Offer,0.5943779395772374
Erin Morgan,46639 Rivera Crossing,Amyfort,60805,001-677-297-3370x9093,Probation officer,4,29.99,1,0,Urban,1,Web,Discount,2.1798410631388814
Pamela Turner,768 Rivera Meadow,Port Lisamouth,45079,585-695-5322x8774,Multimedia specialist,9,141.03,0,1,Rural,1,Phone,No Offer,1.0982188406098297
Robert Reese,8715 Mcgee Passage Suite 137,Heathershire,15919,+1-622-299-8290x3408,Government social research officer,8,29.99,0,1,Rural,0,Phone,Discount,1.342975897898393
