name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,score
Brendan Stevens,83457 Lewis Views Suite 497,New Paul,66221,001-421-370-1677x177,Educational psychologist,4,377.85,1,0,Surburban,0,Phone,Discount,1.4188968521849867
James Perez,7849 Cheryl Road Apt. 272,Klineland,39584,501-069-2231,Operations geologist,4,255.53,0,1,Urban,1,Web,Buy One Get One,2.313098828254004
Randall Jensen,2031 Jennifer River Suite 680,Thomasside,53922,001-731-290-7864x18944,Soil scientist,6,29.99,1,0,Urban,0,Web,Buy One Get One,2.0594307746760254
Rodney Simmons,69879 Rice Parks Suite 541,Cherylton,52547,565-874-5101,Operational researcher,10,87.81,0,1,Surburban,1,Web,No Offer,1.7457345415559224
Morgan Chavez,0300 Mccoy Greens Apt. 108,Marquezshire,48187,+1-558-625-4139x3414,Medical laboratory scientific officer,11,71.89,1,0,Surburban,1,Web,No Offer,2.3754421915184354
Joanna Figueroa,520 Amanda Motorway Apt. 643,Jacquelinebury,67536,(651)939-8376,"Psychologist, educational",4,408.44,1,0,Rural,0,Phone,Discount,1.2533148815727777
Karen Sullivan,6338 Dawn Lakes,New Melindaland,62365,001-106-650-3928x519,Regulatory affairs officer,1,102.63,1,0,Surburban,0,Phone,Discount,0.8868360671387575
Gabriel Horn,4834 Chambers Stream Apt. 927,South Heatherville,13477,609-949-1291,Photographer,1,222.66,0,1,Urban,1,Multichannel,Discount,1.3928952066810385
Shawn Estrada,45640 Donald Turnpike,Larsonchester,6008,9300725772,"Engineer, electronics",10,39.93,0,1,Rural,0,Web,Buy One Get One,0.6815055646966375
Paula Ellis MD,977 Scott Grove Suite 295,North Russell,70678,770-117-7147x196,Comptroller,9,198.74,0,1,Urban,0,Web,Buy One Get One,1.4794179305910915
Lisa Ali,5246 Samantha Hills,Allisonmouth,41057,(450)678-6272x4938,Cytogeneticist,10,65.02,1,0,Urban,0,Web,No Offer,1.2467743140640184
Charles Moody,6374 Lee Turnpike Suite 424,East Sarahberg,33908,(833)712-9931x98146,"Radiographer, diagnostic",6,438.26,1,1,Rural,1,Multichannel,Discount,2.550010346165756
Ryan Summers,646 Sullivan Roads Apt. 507,Amyfort,10640,+1-593-371-6660,Education administrator,2,156.6,0,1,Urban,0,Phone,Buy One Get One,1.4096009288768017
Cristina Torres,715 Joanna Valley,East Jacobville,42791,555.361.2985x0142,"Engineer, land",10,251.42,1,0,Surburban,1,Phone,Buy One Get One,1.298353329011156
Miss Miranda Mcmahon DDS,2698 Orr Forge Suite 257,Reedborough,63875,866.432.1978x4435,Learning disability nurse,4,29.99,0,1,Urban,0,Web,No Offer,0.4743975156706189
Michael Johnson,0907 Stephanie Circle,Port Brandonport,61952,001-820-980-7813,Horticultural consultant,2,257.31,1,0,Urban,1,Web,No Offer,0.8071534488766164
Rebecca Wise,13511 Jenkins Pines,Abigailton,77281,001-354-696-6527x05554,Phytotherapist,7,237.09,1,1,Rural,0,Web,Buy One Get One,0.8805866822839606
David Brown,3202 Audrey Route Suite 404,Mosleyborough,20963,(531)174-1037,Chief Strategy Officer,1,509.99,0,1,Surburban,1,Multichannel,Discount,0.4894948712841485
Joseph Marshall,697 Timothy Land Suite 640,Blevinstown,79794,044.605.3293x4215,Nature conservation officer,12,29.99,0,1,Rural,0,Phone,Discount,0.3829249688330944
Mrs. Brittany Bradley MD,999 Daniel Track,Port Christian,10036,365.205.4349x91694,"Development worker, international aid",12,602.8,0,1,Urban,1,Phone,Discount,2.2978127655321443
Philip Williams,65328 Charles Branch,Stevenside,92948,+1-620-243-2100,Restaurant manager,5,157.42,1,0,Urban,0,Phone,No Offer,2.64989613152402
James Krause,960 Morgan Islands Apt. 268,Johnsonshire,56350,3766787653,Equality and diversity officer,11,566.23,1,0,Surburban,1,Multichannel,Discount,0.9433832078403428
Travis Compton,696 Theresa Walks Suite 870,Connerside,28809,270.975.5179x1677,"Civil engineer, contracting",9,170.54,1,0,Surburban,1,Phone,Buy One Get One,1.032114562983771
Kimberly Dominguez,42056 Phillips Roads,New Amanda,42830,595-082-1045x5119,Insurance risk surveyor,12,234.54,0,1,Surburban,1,Web,No Offer,0.18545668399152407
Adam Marquez,49524 Tommy Views Suite 403,Dawnchester,48229,279-105-1214,Artist,12,29.99,1,0,Urban,0,Phone,Buy One Get One,0.8576611388119286
Ernest Williams,07484 Christopher Gardens Apt. 446,Gonzalezside,39503,0596435332,Social worker,1,171.68,0,1,Urban,1,Phone,No Offer,0.9276499658016186
Rick Gonzalez,6722 Johnson Lodge Apt. 235,Port Kristinhaven,45089,001-848-354-7944x15416,"Engineer, building services",2,242.08,1,1,Urban,0,Phone,Buy One Get One,1.0054416430587043
Marcus Williams,040 Connie Garden,New Michael,70274,(372)519-8709x256,"Administrator, Civil Service",3,301.53,0,1,Rural,0,Web,Buy One Get One,2.3694436646865107
Randy Harrington,9227 James Ford Suite 634,West Danielchester,28524,891-977-8670x1497,Web designer,1,82.07,0,1,Rural,0,Web,No Offer,1.8449592412062759
David David,815 Jennifer Extension Apt. 304,Castilloburgh,17598,001-398-003-0223,Farm manager,3,534.99,1,0,Surburban,1,Phone,Buy One Get One,1.3284548447055704
Amy Little,29290 White Street,Hugheston,27789,+1-983-526-9275x566,Commissioning editor,6,159.21,0,1,Urban,0,Web,Buy One Get One,2.338705296445707
Linda Cole,704 Joshua Curve Apt. 953,Kennethberg,98464,100.974.7504x565,Physiological scientist,5,51.21,1,0,Surburban,1,Phone,Buy One Get One,1.1925546738293331
John Johns,85358 Gibson Circle,Kimberlymouth,54988,840-229-2675x657,"Scientist, water quality",7,38.01,1,0,Surburban,1,Web,Discount,0.9168329682776564
Judith Aguilar,206 Green Pines,West Nicoleberg,77273,(006)501-1732x04208,Regulatory affairs officer,6,234.77,0,1,Urban,0,Web,Buy One Get One,1.2828569314297755
Shane Patterson,507 Lopez Spring Suite 361,East Michael,41090,(795)825-0095x5406,Public librarian,4,155.6,1,0,Surburban,1,Web,No Offer,0.4315617340130135
Joseph Huynh,89919 Sierra Glens,Michaelborough,12644,833.067.2512,"Psychologist, educational",1,219.77,0,1,Urban,1,Web,Buy One Get One,1.2261799978947605
Adam Collins,328 John Mission,East Theresaton,45679,(866)287-9737,Retail banker,8,192.54,0,1,Surburban,1,Phone,Buy One Get One,1.2708541849281114
Jimmy Leon,6879 Alexandra Mountain Suite 425,East Ernest,17489,+1-753-424-7189x20196,Financial manager,6,604.57,1,0,Surburban,1,Phone,No Offer,1.079473962311517
Cathy Jackson,80721 Tina Plaza Suite 383,New Williamfort,22115,(444)906-5995,Accounting technician,1,443.12,1,0,Urban,0,Phone,No Offer,1.2416740588652373
Tracy Chavez,8589 Amy Row,Heidiside,56492,(482)235-5818,"Civil engineer, consulting",1,480.21,0,1,Surburban,0,Multichannel,Buy One Get One,1.237843223634741
Erik Hoffman,311 Michael Station Suite 183,North Beverly,44105,975.160.0678x357,"Engineer, water",10,249.3,0,1,Surburban,1,Web,Discount,0.7410285411842246
Ruth Garcia,821 Murphy Meadows,West Robert,46303,+1-036-852-4812x714,Stage manager,9,167.97,1,0,Rural,0,Web,Discount,0.7136816103259922
Kimberly Mason MD,303 Audrey Hills Suite 665,Adamhaven,85621,(324)012-8148,Tax adviser,4,29.99,0,1,Urban,1,Phone,Discount,1.5214887650965037
Brian Graves,0585 Burnett Mountain,West Charles,1949,001-779-153-9335x53286,Sports coach,2,176.09,0,1,Urban,1,Phone,Discount,2.1664660815528882
Amanda Roy,677 Jared Gardens Apt. 699,Morrisview,74020,+1-526-570-9760x728,Sports coach,4,224.15,0,1,Surburban,1,Phone,Discount,1.0094823927936143
Renee Bradshaw,638 Jensen Prairie,New Adamburgh,19157,(957)101-7943,Broadcast engineer,1,377.05,0,1,Surburban,1,Phone,Discount,1.3030103598800746
Raymond Munoz,03770 Walker Street Apt. 014,South Nicole,74829,879-765-6710x04221,"Engineer, drilling",3,43.44,1,0,Rural,0,Phone,Discount,1.4078448515486015
Brenda Mitchell,1413 Andrew Viaduct,Mcguireborough,40177,001-389-163-4422,Lexicographer,9,29.99,1,0,Rural,0,Phone,Discount,0.9292645157753708
Robert Ramsey,0718 Mccarty Terrace,Lake Derek,42064,093-674-3202,Dramatherapist,1,60.05,0,1,Urban,0,Web,Buy One Get One,1.4129159202579924
Cory Adams,5678 Robert Keys,Combston,46422,065.007.7860x008,Environmental education officer,6,103.82,0,1,Surburban,0,Web,No Offer,2.64313164729029
Troy Gonzales,7424 Smith Lodge Suite 518,East John,59418,148-186-0699x596,"Education officer, environmental",4,268.27,1,1,Urban,0,Web,Buy One Get One,0.9217007998391036
Timothy Medina,02502 Martinez Cove Apt. 102,Catherinetown,32714,001-609-852-3857x67772,"Psychotherapist, child",4,29.99,1,0,Urban,1,Web,Buy One Get One,2.468832926917388
Karen Henderson,2411 Eric Lodge,North Taylorborough,81259,(989)165-1096,Interior and spatial designer,1,295.0,0,1,Surburban,0,Web,Discount,2.3969663522604887
Edward Lee,913 Erin Square,West Cassandraburgh,31578,684-471-1431x54650,Politician's assistant,10,517.45,0,1,Urban,1,Multichannel,Buy One Get One,0.222433761572859
Kevin Rojas,60653 Kyle Hollow Suite 342,Port Alexandra,9958,557.166.7161x127,"Surveyor, quantity",1,93.25,0,1,Surburban,1,Web,No Offer,1.0401437885066578
Charles Mason,1226 Wade Harbors,Lake Alexander,60618,907-451-1962,"Clinical scientist, histocompatibility and immunogenetics",9,354.28,0,1,Urban,1,Phone,Discount,0.6305152729621328
Scott Mccarthy,29932 Mary Wall Suite 314,Mooreshire,54474,001-982-725-0246x02039,Arboriculturist,5,521.94,0,1,Urban,1,Phone,Buy One Get One,1.4804062184726514
Troy Lopez,22409 Sheppard Stream Suite 187,Woodsmouth,68400,001-532-292-5843,"Designer, multimedia",3,29.99,0,1,Surburban,1,Phone,No Offer,0.914466436225428
Lisa Taylor,13905 Michele Knoll,Ronaldberg,84683,+1-759-539-0642,Seismic interpreter,10,145.23,1,0,Urban,0,Web,Buy One Get One,1.1733137883411022
Vanessa Moore,3318 Steven Crest Apt. 704,South Michaelberg,17080,+1-767-515-9249,"Scientist, research (life sciences)",10,30.32,0,1,Urban,0,Web,Discount,1.5346924619388616
Lindsay Weber,057 Murray Extensions,Harrisonberg,14414,(474)247-4227,Insurance risk surveyor,6,123.58,0,1,Surburban,1,Web,No Offer,0.7626983163678356
Kayla Schneider,42891 George Ports,Adamsshire,88928,8754548896,"Engineer, control and instrumentation",10,29.99,1,0,Urban,1,Web,Discount,1.1616380295090958
Kimberly Hernandez,51290 Moore Manor Apt. 308,West Tiffany,18917,001-284-014-2112x837,"Production assistant, television",6,29.99,0,1,Surburban,1,Phone,Discount,1.4394277483064248
Lauren Hill,45249 Lawson Centers Suite 853,New Jacob,6605,001-622-165-4363x918,Geoscientist,4,44.21,1,0,Surburban,1,Web,No Offer,1.4038243496353808
Daniel Sweeney Jr.,26959 Robinson Roads,Moorehaven,92887,070-296-2830x453,Information officer,4,178.69,0,1,Urban,1,Phone,No Offer,0.6290916153525175
Anthony Bishop,39256 Lee Circle,Arielburgh,14615,001-687-387-1858,Minerals surveyor,12,549.76,1,1,Surburban,1,Web,No Offer,2.490515059816428
Daniel Crosby,9633 Kristy Mountains,Lake Ryanmouth,44211,490-634-3500x7204,Press sub,10,152.58,1,0,Urban,1,Phone,Buy One Get One,0.7789490526136269
Samantha Wilson,14626 Huerta Court Suite 855,Rebeccaside,67656,(713)681-8969,Health service manager,9,390.56,0,1,Surburban,1,Phone,Buy One Get One,2.2938917858385013
Judy Mcbride,264 Howe Groves Apt. 999,East Jamesfurt,19268,(652)864-2214,Energy engineer,1,1080.83,1,0,Urban,1,Multichannel,Discount,1.1758305550604626
Elizabeth Murray,794 Bonilla Ways,Rosalesside,17868,+1-216-486-4342x2650,Freight forwarder,10,29.99,0,1,Surburban,0,Phone,Buy One Get One,1.2590382106951103
Willie Hess,8120 Lopez Drive,Harperburgh,43942,(150)857-5241x15826,Hydrologist,4,29.99,1,0,Surburban,1,Phone,Buy One Get One,0.6682392192892614
Aaron Kemp,818 Jeffrey Mountain Apt. 143,Port Maria,71453,(215)244-6219x6379,Interior and spatial designer,3,53.89,0,1,Rural,1,Web,No Offer,1.5215235093741253
Mark Murray,2961 Russell Mountains Apt. 141,Chrisville,45258,(618)433-7299x8684,Licensed conveyancer,4,151.59,0,1,Surburban,1,Web,Buy One Get One,1.7083814968830702
Michael Gonzalez,467 David Circle Suite 660,New Christianport,42503,8374056147,Control and instrumentation engineer,10,58.73,0,1,Surburban,1,Phone,Discount,1.7013876140818054
Frank Clark,12594 Little Village,Jenniferchester,68624,443.209.2720,Hydrogeologist,2,130.62,1,0,Surburban,0,Web,Buy One Get One,0.13728696534843754
Christy Wood,406 Mendoza Valley Apt. 537,New Christopher,14958,5690689660,Office manager,2,29.99,0,1,Surburban,0,Phone,Discount,0.6131832953855805
Jermaine Valdez,60449 Paul Field,Curtiston,3008,+1-811-326-8687x5407,"Conservation officer, historic buildings",9,100.72,1,0,Urban,1,Web,Discount,0.7949584274318509
James Walker,303 Cameron Branch,Port Jameston,26596,212.230.6205x3652,Housing manager/officer,10,36.09,0,1,Surburban,0,Phone,Buy One Get One,1.1021600982949504
Shannon Garcia,968 Tina Mall Suite 302,South Kelly,94630,638.107.0649,"Surveyor, minerals",11,29.99,0,1,Urban,1,Phone,Buy One Get One,0.6091456423215957
Laurie Mayo,45315 Amanda Vista,Lisachester,76970,674.353.5390x8170,Electronics engineer,10,156.77,0,1,Rural,0,Web,Buy One Get One,0.9931107432195592
Rachel Pham,054 Rachel Mills Suite 652,East Jackberg,20439,095-339-2358x7722,Lobbyist,1,187.21,0,1,Rural,0,Phone,Discount,0.8111056918176464
Todd Hunter,9048 Rhonda Manor,Lovestad,49535,344-357-8172x81744,Community arts worker,9,352.99,1,0,Urban,1,Phone,No Offer,1.4749603609093629
Nicholas Harrell,40588 Christine Burg,East Ryan,83354,(450)541-7371x24572,Camera operator,1,658.38,1,1,Urban,1,Web,No Offer,1.0264717607285452
Elizabeth Baird,3378 Crawford Vista Suite 578,Port Madison,28161,(721)119-2418x87061,Pharmacologist,10,133.15,1,0,Surburban,0,Web,Buy One Get One,0.769136749938024
Mary Fisher,1908 Gary Lodge,Kennedyview,44570,001-511-460-4918x511,"Administrator, education",6,147.81,0,1,Surburban,0,Web,No Offer,1.6179519671243692
John Giles,52925 Kelly River,Liuborough,52176,(002)408-6085x634,"Surveyor, building",5,259.43,0,1,Urban,0,Multichannel,Buy One Get One,1.6910672845073569
Kelly Adams,344 Janice Plain Suite 992,Sanderstown,24630,+1-149-767-6869x27313,"Surveyor, minerals",10,29.99,1,0,Surburban,1,Phone,No Offer,1.1768530004283329
Lindsay Hardy,37157 Fitzpatrick Drives Apt. 048,Jessicaville,89512,9458214543,"Journalist, broadcasting",2,37.11,1,0,Urban,1,Web,Discount,0.6811358298611839
Edward Hughes,33488 Megan Extension,Port Gregory,82451,777-155-0943,Site engineer,7,115.05,0,1,Rural,0,Web,Discount,1.1451342217070026
Richard Marsh,3640 Austin Crossroad,North Rachael,57586,063.872.9263x978,Mechanical engineer,1,102.23,0,1,Surburban,0,Web,No Offer,1.0751262264778925
Teresa Walker,988 Danielle Crossing Suite 509,South Kevin,98897,429-535-1628x9086,Sports therapist,3,373.43,0,1,Surburban,0,Phone,Discount,1.1407353486352385
Devon Jones,5232 Alex Manors,Lake Maryport,47559,+1-275-960-3413,Chief Technology Officer,9,29.99,0,1,Urban,1,Phone,Buy One Get One,0.5646345598885656
Christine Galloway,5325 Chavez Views Apt. 513,Hartstad,87579,001-423-084-8012x01454,Newspaper journalist,4,184.13,0,1,Urban,1,Web,No Offer,0.9044591173777676
Tracy Davidson,95599 King Mews Suite 619,Adrianaview,96998,291-694-4521x455,Civil Service fast streamer,8,362.31,0,1,Urban,1,Web,No Offer,0.9708199126106264
Jason Barnes,5328 Mary Estate,South Mary,10046,(862)485-6903,Intelligence analyst,1,136.78,1,0,Surburban,0,Web,Discount,2.0090011220703463
Eric Macdonald,5697 Barnes Shoals Apt. 723,New Georgeside,20476,+1-796-240-6047x786,Cabin crew,9,261.05,1,0,Urban,1,Web,No Offer,1.7767297770013801
Geoffrey Lang,75478 Natasha Parkway Suite 219,Port Jamesville,84597,267.941.5836x56039,Geoscientist,1,29.99,0,1,Urban,1,Phone,Discount,0.8796598530925991
Kimberly Garcia,43718 Erica Expressway,Kristinhaven,93117,8756237313,IT sales professional,9,53.51,1,0,Surburban,1,Phone,Buy One Get One,1.355994955904353
Roger Waters,2160 Peterson Place,Kathyport,5761,001-779-529-0599x0053,Energy manager,8,207.3,1,1,Surburban,0,Multichannel,Discount,0.9584045592702786
Edward Jimenez,091 Brown Summit,Mcintoshberg,53367,619.981.0251x61060,Aid worker,2,442.69,0,1,Surburban,0,Phone,Buy One Get One,1.4936105338892958
Jamie Wilson,83491 Hill Viaduct,Debbieshire,74726,3905655624,"Engineer, building services",10,248.04,1,1,Surburban,0,Phone,Discount,1.0511974857076285
Elizabeth Holmes,4519 William Field Suite 238,North Bryan,80470,701.030.7969x61989,Systems developer,10,424.88,0,1,Rural,0,Web,Discount,0.6736103631258787
David Davenport,389 Kristi Lake Apt. 171,Huertastad,11414,(545)735-2092x106,Insurance risk surveyor,8,128.59,1,0,Urban,0,Phone,Discount,1.2169287214370648
Noah Jenkins,31560 Courtney Path,Morenostad,29696,121.989.2757x72997,"Surveyor, building control",10,316.67,1,1,Urban,0,Phone,No Offer,1.2231012604922828
Audrey Jones,7992 Henry Hill Apt. 508,Brittanyport,93502,(817)300-5470,Fisheries officer,11,139.62,1,0,Urban,1,Web,Discount,0.7422826692159239
Elizabeth Mitchell,12136 Robert Trace Apt. 758,Erictown,55936,457-117-8656x35592,Catering manager,5,554.28,1,0,Rural,1,Phone,No Offer,0.20008584916097136
Spencer Krueger,295 Ford Mews Suite 447,Port Lisa,75548,887.419.8874x3478,Trading standards officer,10,361.83,0,1,Surburban,0,Multichannel,No Offer,0.7828379210882492
Ashley Gilmore,1941 Margaret Lane,New Davidshire,57026,280.386.2024,Haematologist,8,154.6,0,1,Rural,1,Phone,Discount,1.025273439132994
James Smith,16827 Beth Mission,New Daniel,76194,432.905.5692x2052,Financial adviser,1,39.15,1,0,Rural,0,Phone,Buy One Get One,0.4930694168518345
Bridget Manning,4353 Curry Mill,Port Courtney,36206,(219)544-5424x884,Pathologist,10,98.04,0,1,Surburban,1,Phone,Discount,0.8724461388883427
Robert Beltran,087 Christopher Common Apt. 807,Staceystad,44138,458-394-2422x2526,Educational psychologist,5,799.62,1,1,Urban,1,Multichannel,No Offer,0.9231569018835982
Maria Fletcher DDS,592 Tanner Canyon,Kevinhaven,3744,+1-309-932-7035x49339,"Pilot, airline",3,112.11,1,0,Surburban,0,Web,Discount,1.0535442475409331
Erika Evans,8118 Swanson Inlet Apt. 514,Hensleyville,29675,225.004.0143x97385,Health physicist,6,689.66,1,0,Surburban,1,Web,Buy One Get One,1.3736340619923275
Angela Roberts,382 Mcfarland Point Suite 530,Port Davidmouth,85345,(614)137-4370x128,Social researcher,1,394.79,1,1,Rural,0,Multichannel,No Offer,1.8105754350368204
Judy Hughes,004 Stacy Islands Apt. 687,Crystalstad,52901,961-765-6594x9962,"Engineer, communications",2,554.6,0,1,Surburban,1,Phone,Buy One Get One,0.6973221482966612
Lauren Glenn,39057 Anthony Prairie Apt. 372,North Patrick,20667,(834)641-9280,"Production designer, theatre/television/film",10,421.11,1,0,Rural,1,Multichannel,Discount,0.6387167954434851
Robert Kelly,5012 Thompson Creek Suite 927,South James,58932,001-748-230-3898x8740,Barrister,2,29.99,0,1,Urban,1,Web,Discount,0.967887006368435
Lauren Meyers,196 Gross Camp Suite 436,East Shannonville,35662,678.750.2318x802,Midwife,1,125.74,1,0,Urban,1,Phone,Discount,0.952675983731656
Curtis Howard,7542 Ryan Lodge Suite 072,Lake Paul,91848,103-398-3195,Government social research officer,4,339.69,1,0,Surburban,0,Phone,Discount,0.7477675826504309
Michael Edwards,48630 Davis Streets,Port Veronica,90778,133.041.6794x68574,Drilling engineer,5,29.99,0,1,Urban,0,Web,Discount,0.7603609787687855
Austin Hartman,98358 Ramirez Park,Lake Joanna,70986,594.326.2377x7074,"Chemist, analytical",3,158.87,1,0,Rural,0,Web,Buy One Get One,0.1915347270173489
Brandon Nunez,207 Stephanie Green Apt. 517,Lopezton,71967,040-970-6218,Tax inspector,10,29.99,0,1,Surburban,1,Phone,Buy One Get One,1.0473634512691103
Linda Clarke,000 Chase Drive Apt. 165,South Jefferytown,93418,001-745-790-7524x12846,Cabin crew,8,144.18,0,1,Urban,0,Phone,No Offer,0.6639702904127904
Jeffrey Schmidt,76562 Griffin Fields,New Williambury,23216,001-911-630-6127,Science writer,4,429.6,0,1,Urban,1,Phone,Buy One Get One,1.2184026665088783
Ashley Riley,8658 Hartman Springs,Port Dylan,10073,(392)920-8435,Exhibition designer,8,29.99,1,0,Surburban,0,Phone,No Offer,1.26695682532249
Mary Hamilton,898 Sheppard Gardens,Alexandriashire,21653,655.864.3406x650,"Nurse, children's",1,227.96,0,1,Urban,0,Multichannel,No Offer,0.6455013559888217
Robin Mayer,0247 Zachary Flats Suite 073,Lake Brandibury,19530,083.908.2234x287,"Engineer, broadcasting (operations)",9,84.73,0,1,Rural,1,Web,Discount,2.449223367279449
Anne King,13558 Amber Viaduct Apt. 207,New Kristinefurt,68818,832.629.2443,"Social research officer, government",3,83.46,1,0,Surburban,0,Phone,No Offer,1.254822302216661
Lisa Hall,0021 Gordon Track,Helenview,28990,593-466-7267x2224,Set designer,9,462.92,0,1,Surburban,0,Multichannel,Discount,0.8394246166690561
James Alexander,39412 Elizabeth Cove Suite 439,Alexmouth,47239,(888)074-6816,Architect,9,225.7,1,0,Urban,0,Phone,Discount,1.0087305767794654
Ashley Wright,264 Bell Extensions Apt. 781,North Christown,13110,+1-141-436-4157x40317,"Designer, textile",12,36.17,0,1,Surburban,1,Web,No Offer,0.9459324830996052
Danielle Peterson,6360 Frazier Crescent,Georgemouth,29579,001-325-596-0849,Dentist,10,311.46,1,1,Surburban,1,Web,Discount,2.3725630209969046
Anthony Allen,456 Reynolds Crossroad Suite 701,Michelestad,25231,876-559-4720x68157,Sports coach,11,29.99,1,0,Urban,0,Phone,Buy One Get One,0.3656545116894786
Glen Schwartz,1049 Russo Groves,Chavezfurt,24466,+1-721-525-9535x7311,Estate agent,10,67.82,1,0,Urban,0,Web,No Offer,0.6119285342992618
Joseph Myers,314 Howell Hollow Suite 519,Brianfurt,76569,381.264.9373,Legal executive,12,29.99,1,0,Urban,0,Phone,No Offer,0.8206272550414925
Stephen Rush,34468 Virginia Rest Suite 893,Smithland,69139,(098)001-2268x3644,Textile designer,11,29.99,1,0,Surburban,1,Web,No Offer,1.156463271690653
Christopher Garcia,864 Love Ramp Apt. 219,Lisaborough,83575,(005)070-8189x1650,Glass blower/designer,10,29.99,1,0,Surburban,0,Web,Discount,1.2869867630239198
Wendy Davis,3112 Henry Cliff Suite 799,Juliabury,30425,155-852-8314,Chartered accountant,7,101.42,0,1,Surburban,1,Phone,No Offer,1.4811816290737314
David Smith,042 Brown Road,South Johnfurt,70915,423.136.4090,"Surveyor, building",10,96.19,1,0,Urban,1,Web,Buy One Get One,1.0165179721297657
Jose Anderson,8338 Donna Isle Apt. 605,North Michael,34661,001-856-934-9179x71874,Academic librarian,1,355.9,0,1,Surburban,1,Phone,Buy One Get One,1.6982509807589796
Mr. Mark Crawford,248 Chavez Union,Leonfort,79233,001-553-040-2599x572,Manufacturing engineer,9,186.69,0,1,Surburban,1,Web,Discount,0.8705118546411234
Abigail Nguyen,437 Duncan Ramp,Foxville,83091,057.074.3220x96576,Copy,12,112.24,1,0,Surburban,1,Phone,No Offer,0.6198372787586257
Emily Harris,24373 Nicole Cliff Apt. 385,South Shirleyshire,28765,001-302-130-3974,Glass blower/designer,5,128.75,0,1,Surburban,0,Phone,No Offer,0.80294696416283
Patricia Young,08562 Tracey Loaf,Lake Todd,60773,001-245-404-3068x5884,"Teacher, music",6,244.99,1,1,Rural,0,Web,Discount,0.5539868590912749
Stacey Dennis,479 Thomas Ford Apt. 740,East Mariefurt,5573,0440753740,Camera operator,9,155.32,1,0,Urban,1,Web,Discount,0.8165885345443089
Karen Rodriguez,367 Hall Parkways Suite 824,Lake Veronica,23668,686.082.8160,Special effects artist,1,143.0,0,1,Urban,0,Phone,Buy One Get One,1.2627688827011485
Patricia Burton,38705 Holt Mission,North Angela,36147,307-050-4744x7802,Legal executive,11,173.64,1,0,Surburban,0,Web,Buy One Get One,1.3165247147871824
Karen Dunn,49866 Cole Row,West Yvette,64231,001-788-731-2223x6923,"Surveyor, hydrographic",3,69.67,0,1,Rural,0,Web,Discount,0.5442600981416523
Jeremy James,16176 Jennifer Walk Suite 890,Davismouth,20388,5399087897,Marine scientist,10,452.2,1,1,Rural,1,Multichannel,Discount,0.5566238932986496
Jeremy Martin,01748 Randall Mount,Aliciaview,90377,+1-085-170-1673x73061,Physiotherapist,12,29.99,0,1,Urban,1,Phone,No Offer,0.19270502686118168
Elizabeth Griffin,15216 Perez Shoal Suite 997,Jenniferchester,91239,777.934.1094,Maintenance engineer,5,335.8,1,0,Surburban,1,Web,Buy One Get One,1.2608746428339643
Terri Tate,04056 Watkins Hills Apt. 326,West Mary,41154,0268543832,"Nurse, children's",5,257.6,0,1,Surburban,0,Multichannel,No Offer,0.8306669417730491
John Farmer,076 John Way,Port Annefurt,97682,(540)645-9366x5413,Facilities manager,5,323.76,1,1,Urban,0,Multichannel,No Offer,-0.03872242555760175
Amanda Garcia,6713 Robert Underpass Apt. 203,Leachshire,18057,(992)544-2952x238,Fitness centre manager,12,67.65,1,0,Urban,1,Web,No Offer,0.9238021212444768
Caitlin Montgomery,46849 Hayes Brooks Apt. 971,Loganton,85843,827-487-9234x2850,Higher education careers adviser,10,190.75,0,1,Urban,0,Phone,Discount,1.270307515433252
Regina Mccann,480 Carr Falls,Cohenberg,89988,(349)738-1793,Trade union research officer,5,49.78,1,0,Urban,0,Web,Discount,0.9013776434998816
Jennifer Martinez,02325 Clark Junctions Suite 771,Gillfort,32840,+1-211-605-6565,Dealer,7,742.24,1,1,Urban,1,Multichannel,Discount,0.2183707097447188
Michael Burton,8899 Walker Canyon Suite 667,Haleyton,77372,435.968.3256,Statistician,10,301.8,1,0,Urban,0,Web,No Offer,1.5941215926988783
Stacy Foster,62263 Lucas Shoals Suite 439,New Ericview,87175,(862)268-4467x74263,Magazine features editor,4,198.82,1,0,Urban,1,Web,Buy One Get One,0.918689924029398
Elizabeth Wilson,91113 Caitlin Passage,Turnerfort,74579,379-095-3182x7677,Paramedic,9,150.62,1,0,Urban,0,Web,Buy One Get One,0.8307673482982767
Austin Smith,97370 William Vista,Lake Nicole,98418,+1-901-430-6901,Corporate treasurer,5,425.29,1,1,Urban,0,Web,Discount,0.7220789384296671
David Smith,7188 Lamb Creek Apt. 255,West Elizabethfurt,96137,+1-422-009-7177x46423,Pension scheme manager,11,122.95,0,1,Urban,0,Phone,Buy One Get One,1.1328434980122426
Beth Reese,860 Ethan Underpass,Joneston,91300,002.490.9922x4154,Warehouse manager,1,754.17,0,1,Surburban,1,Web,Buy One Get One,1.8256370134896485
Tammy Ramirez,42259 Lopez Terrace Suite 645,Garciamouth,25974,+1-635-342-7900x12187,"Accountant, chartered public finance",11,181.27,1,0,Surburban,0,Phone,Buy One Get One,1.027169153000592
Kathryn Rice,52037 Burnett Islands Suite 980,Port Robert,89837,285-604-2073x42117,"Engineer, civil (contracting)",11,273.75,1,1,Urban,1,Multichannel,Discount,0.672984408049337
