name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,score
David Cox,21912 Cameron Square,Kimville,54034,(295)521-4598,Hospital doctor,3,320.18,0,1,Surburban,0,Multichannel,No Offer,1.7597261012266732
Jasmine Jones,482 Francis Crossroad Suite 978,Underwoodchester,35799,7874168095,Tax inspector,2,29.99,1,0,Surburban,1,Phone,Discount,0.7445260079061359
Ronald Lee DDS,83839 Alexander Rest Apt. 750,Mercadomouth,33523,071.210.8743,Academic librarian,5,104.49,0,1,Surburban,1,Web,Discount,0.8012664421948369
Sarah Kelly,47273 Holloway Ridges Suite 465,Allenside,32555,2102487493,Higher education careers adviser,4,89.36,1,0,Rural,1,Web,No Offer,1.1734142320501155
Brian Ryan,74671 Crystal Dale Suite 396,West Debra,34606,511.528.8553x57284,Database administrator,4,88.19,1,0,Rural,0,Web,Buy One Get One,1.3235798128107228
Matthew Thomas,869 Morris Dale Suite 671,Lake Craigside,501,+1-309-255-8643x271,Counsellor,1,382.05,1,0,Urban,0,Phone,Buy One Get One,0.8545297236272694
Raven Vasquez,54261 Mosley Rapids,Robertberg,64246,395.831.6776x563,Cytogeneticist,1,238.55,1,1,Surburban,0,Phone,Discount,0.9613749575231122
Curtis Solis,973 Stout Camp Suite 688,Alexandraview,63641,665.264.7515,Food technologist,9,36.69,0,1,Surburban,0,Web,No Offer,0.6660282369859516
Ryan Black,6066 Silva Lane,Andersonchester,99935,852-145-2600,Broadcast engineer,12,152.52,0,1,Rural,1,Phone,Buy One Get One,1.1090433293352846
Rebecca Wise,13511 Jenkins Pines,Abigailton,77281,001-354-696-6527x05554,Phytotherapist,7,237.09,1,1,Rural,0,Web,Buy One Get One,0.8805866822839606
Megan Boyer,854 Torres Estates Suite 296,Lake Paula,12836,4095631240,Forest/woodland manager,4,29.99,1,0,Urban,1,Phone,Buy One Get One,0.3936562183914595
Christina Ortiz,32203 Jordan Springs,South Jose,14290,517.378.3195,Archivist,2,132.16,0,1,Urban,0,Web,Discount,2.1594728349249803
Brett Grant,58849 Omar Isle,East Robertchester,79471,404.638.3617x83317,Event organiser,1,29.99,0,1,Urban,0,Web,Buy One Get One,0.9810725652762292
Ashley Gomez,48725 Christina Meadow Suite 023,Barnesville,30771,736-623-5884x13914,Technical brewer,8,883.6,1,0,Surburban,1,Multichannel,Discount,1.6706480909567476
Amanda Kelly,5885 Paul Expressway,North Rebekahborough,59116,+1-433-799-3647x17670,Orthoptist,3,80.18,0,1,Urban,0,Phone,Buy One Get One,0.4937455026343514
Tammy Wolfe,1138 Savannah Knolls,Kristaburgh,9920,(851)050-6445,"Administrator, charities/voluntary organisations",5,550.98,1,1,Surburban,1,Multichannel,Buy One Get One,1.8602021446415515
Eric Reed,184 Michael Brooks Suite 722,Baileymouth,74640,003.961.9445x3069,"Physicist, medical",3,96.46,1,0,Rural,0,Web,No Offer,1.7597869445751613
Lauren Rocha,865 Daugherty Groves,Davidmouth,9918,798-596-0650x17107,Location manager,7,199.9,1,0,Surburban,1,Web,Buy One Get One,1.5832477030068637
Kimberly Kelley,78187 Stone Crescent Suite 813,West Kathy,52682,142.858.1439,Writer,1,871.21,1,0,Urban,1,Web,Discount,2.1792400391091253
Brooke Hawkins,2780 Ricardo Ports,Bellfort,70057,(940)665-3165x7776,Chief Financial Officer,6,78.42,0,1,Urban,0,Phone,Discount,0.7057651412912164
Anthony Baker,82853 Amy Turnpike,North Brittany,8142,086-226-8152x26902,Town planner,10,49.42,1,0,Rural,0,Web,Discount,0.4888137347945305
Brandy Boyle,761 Michael Roads,New Susan,84537,(942)484-3574,Health physicist,9,29.99,0,1,Rural,1,Phone,Buy One Get One,1.6074971816821615
Christian Potts,2247 Mason Parks,East Miranda,22787,2214063462,Veterinary surgeon,9,34.75,1,0,Urban,1,Web,No Offer,1.0553418079948866
Jeffrey Fisher,5637 Laura Highway Suite 782,Keithport,97597,+1-247-412-8648x76587,Music therapist,4,346.53,1,0,Urban,1,Web,No Offer,0.8264765779462385
Mr. Francisco Stuart,614 Miles Ferry,Kimberlyport,59305,(362)344-2884,Museum/gallery conservator,5,388.14,1,0,Surburban,1,Web,Discount,2.8983526189538846
Cindy Johns,213 Latoya Turnpike,North Christina,7106,217-012-9343x6938,"Civil engineer, contracting",10,121.7,0,1,Surburban,0,Phone,Buy One Get One,1.0877248885207422
Paula Mcknight,069 Wiley Via,Alexanderport,2006,+1-678-738-8622x816,"Social research officer, government",1,164.83,0,1,Surburban,1,Phone,No Offer,1.5562727704119967
Laura Walters,699 John Corners,North Karen,81097,(515)998-7979x911,"Designer, ceramics/pottery",1,214.95,1,0,Surburban,1,Multichannel,Discount,0.2876476141673512
Danny Hill,246 Hill Curve,West Kevinland,82677,608-222-3167,"Librarian, public",9,74.38,0,1,Surburban,1,Web,Buy One Get One,1.6397942212311456
Susan George,229 Ryan Divide Suite 734,East Phillipfurt,33519,081.436.1028,"Sales professional, IT",2,89.53,0,1,Surburban,1,Web,Buy One Get One,1.0564532146233434
Mallory James,46070 Romero Cove,Lewisstad,96086,+1-056-709-2193x4264,Regulatory affairs officer,8,145.14,0,1,Urban,0,Phone,Discount,1.4671378785508251
Jacob Martinez,273 Hardin Port Apt. 775,Jenniferside,75920,231.805.7345,"Producer, radio",4,29.99,0,1,Surburban,0,Web,No Offer,1.6050862423372825
Lori Griffin,37308 Lisa Mission Suite 905,New William,25873,1495024381,"Sound technician, broadcasting/film/video",1,520.51,1,0,Surburban,1,Multichannel,Discount,0.5021590779858436
Michelle Sanders,94176 Pittman Square,Gordonshire,53835,353-402-7794,Research scientist (life sciences),10,60.84,1,0,Urban,0,Phone,Buy One Get One,0.4989243607233942
James Miller,84588 Carlson Key Apt. 772,New Samanthaview,79442,2246602697,Chartered legal executive (England and Wales),2,325.89,1,1,Urban,0,Multichannel,Discount,1.2149507913243969
Timothy Ross,721 Christopher Lights,Hollyborough,86859,859-101-2483,Nutritional therapist,10,162.04,1,0,Rural,0,Phone,Buy One Get One,2.0527123110804872
Ruben Clark,7667 Rebecca Ramp,Jesseville,64086,+1-236-130-1763,Colour technologist,1,229.95,0,1,Urban,0,Multichannel,Buy One Get One,0.7205655732088752
Nicholas Fox,0364 Roberts Islands,New Stephanietown,28698,(612)387-9819x314,Printmaker,5,556.33,1,0,Rural,1,Multichannel,No Offer,0.5746732118856452
Joseph Rivas,589 Butler Mount,East Matthewside,28537,+1-420-234-0566x8082,"Teacher, early years/pre",6,190.25,1,0,Surburban,0,Phone,Buy One Get One,0.6964714845768266
Patrick Moore,0550 Bishop Port Apt. 975,Lake Brooke,7640,708-186-7836,Wellsite geologist,3,29.99,1,0,Surburban,0,Web,Buy One Get One,0.8814251071025695
Tyler Lopez,96568 William Gardens Apt. 678,Lake Robert,48949,868-700-4253,Landscape architect,9,75.77,1,0,Surburban,1,Phone,Discount,0.7930853845307054
Jessica Sampson,42386 Leslie Springs Suite 189,Jeffreymouth,44629,686-015-8560x06000,"Psychologist, clinical",5,142.76,1,0,Rural,0,Phone,Buy One Get One,0.1803178007069106
Christine Stone,482 Williams Squares Suite 318,Stevenhaven,34858,(343)548-3398x850,Games developer,9,204.54,1,0,Urban,0,Web,Buy One Get One,0.8718712441351271
Javier Sanchez,2269 Rose Port Suite 923,Kirkport,7944,(979)595-6496x136,Retail buyer,9,218.58,0,1,Rural,0,Web,No Offer,1.6373823494836688
Jessica Fernandez,0504 Smith Track,Lake Stephentown,22936,719.118.9037,Chiropodist,5,529.07,0,1,Rural,1,Web,Discount,1.902853116391493
Cassandra Rojas,688 Barajas Club,East Kevinfurt,94425,200-944-9363x371,Health and safety inspector,5,138.38,1,0,Surburban,1,Web,Discount,0.766231772007772
Megan Knapp,18894 Lee Highway Suite 977,Christianfurt,74603,513-293-0658,Tax inspector,1,92.16,0,1,Surburban,1,Phone,No Offer,1.7120408575754484
Gina Hill,960 Acosta Bridge,Jacksonstad,14860,674-852-5155,Phytotherapist,3,29.99,1,0,Urban,1,Web,Buy One Get One,1.0759465447547036
Ronald Ingram,3441 Michelle Unions,South Jeffrey,73695,+1-298-443-7992x6438,Manufacturing engineer,6,29.99,1,0,Rural,0,Web,Discount,1.1834945420743428
Jeffrey Anderson,548 Michael Throughway,Amyland,38991,718.937.0420,"Administrator, charities/voluntary organisations",10,37.45,0,1,Surburban,1,Phone,Buy One Get One,0.6425934858143756
Craig White,0317 Contreras Lakes,Cruzshire,69895,(639)759-3551x012,Dancer,6,65.49,1,0,Urban,0,Web,Buy One Get One,1.0506197179976005
Matthew Martin,3114 Mcdaniel Inlet,Jennifermouth,94106,001-852-654-0704x51889,Architect,2,387.48,0,1,Urban,0,Web,Buy One Get One,0.7759479835858271
Aaron Bennett,8733 Vanessa Mission Apt. 273,Watkinsborough,50398,001.439.8913x442,"Surveyor, insurance",11,716.51,1,0,Surburban,1,Web,Buy One Get One,1.1184607210045103
Levi Maxwell,110 Kimberly Harbors,Port Thomasfort,4433,001-409-156-1818x196,Copy,2,95.41,0,1,Urban,1,Web,Discount,2.311507112976253
Eric Howard,78287 Jason Gateway Suite 850,Carolport,1919,001-777-424-9299x1699,Games developer,7,242.44,0,1,Surburban,1,Web,Discount,0.7004158589661797
Ashley Pollard,39858 Jennifer Forges Suite 889,Cabreraland,96842,+1-365-808-5612,"Doctor, hospital",2,1063.41,1,0,Surburban,1,Phone,No Offer,0.4511224396177692
Alexander Phillips,022 Jenny Hollow,Port John,43219,+1-612-179-8720,Water engineer,9,429.06,0,1,Urban,0,Multichannel,Buy One Get One,1.7251765482275427
Kyle Moreno,59631 Nicholas Turnpike Apt. 258,Port Shanemouth,95564,001-220-416-5930x74956,Energy manager,9,29.99,0,1,Surburban,1,Phone,No Offer,-0.1590787879544393
Samantha Stanley,4467 Carroll Coves Suite 265,Pereztown,30231,023-674-6021x31176,"Administrator, Civil Service",2,394.53,0,1,Surburban,0,Web,Discount,1.8857528302079625
Kyle Perez,175 Martin Ridges,North Nicole,82590,7743999011,Technical sales engineer,5,663.8,0,1,Urban,1,Web,Buy One Get One,1.0491438768476908
Xavier Salazar,8351 John Manors Suite 370,West Robert,47793,5705934244,Medical laboratory scientific officer,7,139.36,0,1,Surburban,0,Web,Discount,1.9187166941689773
Eric Perez,63933 Hernandez Station Suite 064,Port David,32627,+1-596-406-8530x5019,IT consultant,11,29.99,1,0,Rural,0,Web,Discount,0.6498785379781414
Tiffany Johnson,416 Mcintosh Villages,North Joannachester,83207,461-433-2762x968,Orthoptist,8,98.72,1,0,Rural,1,Phone,No Offer,2.079363862413909
Daniel Gutierrez,418 Brianna Mission,North Jessica,90301,+1-972-496-5216,Mechanical engineer,2,440.37,1,0,Urban,0,Web,Buy One Get One,0.8788490782908922
Alyssa Nixon,78235 Murray Pike Apt. 611,Kelleymouth,19043,+1-756-569-4062x4100,Commissioning editor,5,174.93,1,0,Surburban,1,Phone,No Offer,1.5982399192382444
Carl Martinez,2393 Brock Junction Apt. 507,Lake Laurashire,97222,001-939-154-2808,Cartographer,3,82.13,1,0,Surburban,1,Phone,No Offer,0.6192087685919979
Joe Martinez,168 Steve Island,Port Tammy,79736,8868195859,Agricultural engineer,1,261.86,0,1,Surburban,1,Web,Discount,1.559027448180193
Patrick Mcintyre,864 Bauer Lake Suite 794,South Taratown,5727,381.244.0665x850,"Pilot, airline",4,95.66,1,0,Surburban,0,Web,Buy One Get One,1.1432811660376143
Jesse Smith,17562 John Fort Suite 034,Port Andreaburgh,62744,968-362-8451x0773,"Journalist, newspaper",5,244.46,0,1,Surburban,0,Web,Buy One Get One,1.2348958891712891
Nicholas Martin,01949 Smith Falls,Raymondport,69111,001-221-803-3607x5012,Tax adviser,10,45.88,1,0,Urban,1,Web,Buy One Get One,0.9431484620097612
Todd Merritt,98660 Johnson Tunnel Apt. 849,East Candicefurt,57162,749.239.7051x8620,Sport and exercise psychologist,9,183.42,1,0,Surburban,1,Web,Buy One Get One,1.2955157557659176
Jennifer Flores,731 Sarah Highway Apt. 123,Hallshire,64057,002-762-1667x71302,Public relations officer,1,29.99,0,1,Surburban,0,Phone,Buy One Get One,1.02846214205035
Ethan Daniels,326 Ray Track Apt. 276,Chelseastad,57199,(322)656-7650x768,Information officer,5,124.27,0,1,Surburban,0,Web,Buy One Get One,1.0303951640606634
Dana Jimenez,18459 Joshua Centers,Catherinestad,59434,144-578-4523x837,Technical brewer,2,169.85,1,0,Surburban,0,Phone,Discount,1.7231942613159286
Lisa Christensen,6135 Tyler Unions Suite 985,Cindyberg,91264,977-156-4079x3457,Immigration officer,9,85.42,1,0,Surburban,1,Web,Buy One Get One,0.6920934894674293
Maureen Henry,91811 Stevens Plains Suite 826,Andrewfurt,35438,001-966-802-1795,Tourism officer,11,162.01,1,0,Surburban,1,Web,Buy One Get One,0.8363353434497931
Mr. Matthew Torres,033 Carlson Mission Suite 308,Josephhaven,10681,767-808-0029x080,Multimedia specialist,7,49.9,0,1,Urban,0,Web,No Offer,1.1652805225977378
Katherine Dyer,494 Bailey Lights,Alexandraville,15887,1596995751,Hospital doctor,12,158.49,0,1,Rural,1,Phone,No Offer,1.0285145978858854
Yolanda Kirby,0771 Rice Mission Apt. 421,Lake Karen,25845,567.084.0917x5004,Phytotherapist,6,91.92,1,0,Rural,0,Web,No Offer,0.5367040230861069
Connie Long,1490 James Estate Suite 224,Gordonmouth,58447,9256777581,Tourist information centre manager,2,362.17,1,1,Urban,0,Phone,Discount,1.0429546572894344
Alexandra Ortega,8943 Madison Meadows,Port Howard,59346,(829)216-3206x857,Lawyer,1,115.53,0,1,Urban,1,Phone,Buy One Get One,1.6525283620032796
Claire Dougherty,218 Jones Mews Apt. 520,New Christinafurt,19682,(291)226-9597,Media buyer,3,415.17,1,0,Surburban,0,Multichannel,Buy One Get One,1.5374762944725526
Nicholas Logan,85505 Roy Grove Apt. 801,East Kennethshire,65556,594.190.1882x072,IT trainer,5,302.23,1,0,Rural,0,Web,Discount,1.4050988982845634
John Carter,2975 Martin Bypass,South Colin,63768,832-962-5092x1077,"Psychologist, forensic",8,347.61,1,0,Surburban,0,Phone,Buy One Get One,0.5975008507946281
Mark Medina,1931 Baker Lodge Suite 431,North Derrickshire,66331,057.688.5201x288,"Editor, commissioning",11,106.45,1,0,Urban,0,Web,No Offer,0.8361751950646467
Kimberly Hernandez,406 Humphrey Mountains,Cainfort,18425,980.993.5714,"Engineer, biomedical",12,97.13,1,0,Surburban,1,Phone,Discount,1.1546860669304282
Virginia Wright,372 Fisher Square,Cummingsside,73155,001-290-334-1502x3837,Chiropodist,6,441.92,1,1,Rural,0,Phone,Buy One Get One,0.8990850060895478
Terrence Williams,9055 Cooper Manor,Morganstad,20972,068-664-6413x12276,Seismic interpreter,7,128.44,0,1,Surburban,1,Phone,Buy One Get One,0.7975613657691946
Daniel Castro,856 Madden Point Suite 346,New Jamesport,78437,(911)879-9679x791,"Engineer, manufacturing systems",5,154.83,1,0,Urban,0,Phone,No Offer,1.0214671543558995
Seth Russell,659 Moses Square Apt. 747,South Jennifer,67796,818-357-7982,Metallurgist,9,29.99,1,0,Surburban,1,Web,Discount,0.6047727370838194
Jordan Harris,097 Ramirez Inlet,Port Julie,3210,592-408-0405x4420,Environmental health practitioner,4,40.47,0,1,Urban,0,Web,Buy One Get One,0.8156273154088073
Anthony Hood,25240 Pollard Springs Suite 677,New Jessicaside,99801,418-660-6542,Fisheries officer,9,29.99,0,1,Rural,0,Phone,No Offer,0.9385225727222348
Christopher Cochran,19453 Ortega Roads,Deanberg,45819,043-496-6070x0166,Fitness centre manager,10,29.99,0,1,Urban,0,Phone,Discount,0.936655679813544
Vanessa Delacruz,21094 Heather Estate Suite 464,Cynthiaberg,45445,(393)824-9873,Rural practice surveyor,12,190.3,0,1,Urban,0,Phone,Buy One Get One,0.7370356562989373
Clinton Davis,910 Douglas Stream,Sanchezstad,85175,001-404-548-8101x933,Estate manager/land agent,6,458.41,0,1,Urban,0,Multichannel,Discount,1.2089240113088358
Megan Mcguire,5054 Smith Isle,West Angelfort,99536,+1-193-765-6423x23528,Contracting civil engineer,3,537.04,0,1,Urban,1,Phone,Discount,1.7011794881238345
Christine Riley,53375 Garrett Station,Victorview,52288,(489)136-7492x899,"Engineer, aeronautical",9,474.4,0,1,Surburban,0,Phone,No Offer,1.2445981471097771
Sara Orr,4931 Heather Gateway,Allenmouth,11823,+1-023-203-4659,Press photographer,1,659.13,0,1,Rural,1,Multichannel,No Offer,0.7730358164257499
Shane Erickson,45272 Beck Burg,Allenmouth,5742,001-968-920-9274x42023,Trade union research officer,10,197.72,1,0,Surburban,1,Web,Discount,1.330937944801616
Frank Jennings,6612 Parker Dam Apt. 655,South Randallberg,83607,423-067-2204x668,Surgeon,3,981.59,0,1,Surburban,1,Phone,Buy One Get One,2.6147162259275354
Brian Atkinson,54777 Lowe Mews Suite 954,East Kevinville,11464,+1-821-731-9034,Economist,1,996.35,1,1,Surburban,1,Web,Discount,2.347243622820734
Robert Espinoza,9577 Heidi Courts,Ryanton,44562,668-424-3932x7430,Technical author,9,29.99,0,1,Surburban,0,Web,Discount,1.210095725019016
Carrie Scott,79050 Stacy Spur Suite 911,New Laura,85893,001-679-233-6230x008,"Designer, interior/spatial",3,29.99,1,0,Surburban,0,Phone,No Offer,1.4390843195210603
Kristin Orr,84898 Renee Corners,South Jason,88556,001-212-573-5465x2165,Conference centre manager,8,29.99,1,0,Urban,0,Phone,Discount,1.2157726588540592
Mark Ruiz,0610 Stanton Mall Suite 119,Jamesmouth,93049,(243)015-8475x69682,Conference centre manager,9,479.44,1,0,Surburban,0,Multichannel,Discount,0.7258775841489883
Laura Martin,390 Vincent Prairie Suite 918,Reevesborough,69550,176-419-0344,"Lecturer, further education",3,361.4,0,1,Urban,0,Web,Discount,2.433808489918732
Caleb Lewis,86739 Ariel Mountain Apt. 459,Huffville,59265,266.860.5398,"Editor, commissioning",1,802.93,1,1,Surburban,1,Phone,Buy One Get One,1.3737844413988871
Richard Howell,916 Lozano Rapids Apt. 131,Thomasville,49726,898-607-0946x956,Chief Strategy Officer,10,42.91,0,1,Surburban,1,Phone,Discount,0.7121224757146762
Patrick Newman,1220 Decker Stravenue,Jacobfurt,58123,(209)298-6000x47231,Medical secretary,3,229.16,0,1,Surburban,1,Phone,Discount,1.5776305048908608
Peter Dunn,298 Martin Forges Suite 012,North Jessica,64776,+1-121-775-0282,"Therapist, speech and language",1,422.24,1,0,Urban,0,Phone,No Offer,0.14638688605902986
Jesus Campbell,0892 Yates Port,Mccartyhaven,27634,001-166-869-4240x66006,Medical physicist,4,203.73,0,1,Surburban,1,Phone,Discount,0.5608892795296281
Erin Burton,205 Bernard Court Apt. 006,Lake Mark,25384,(667)259-6605x393,"Geologist, wellsite",2,817.05,1,0,Surburban,1,Web,Buy One Get One,2.3576207512343594
Kelly Holmes,4119 Schmidt Islands,Port Douglas,29081,575-746-2427,Graphic designer,1,56.83,1,0,Rural,0,Web,Buy One Get One,0.8206360785601937
Amy Lara,20718 Kelly Oval Suite 725,Port Sophia,20384,001-010-854-4098x687,Medical secretary,6,356.57,1,1,Surburban,0,Multichannel,Discount,1.6847378609595305
Mrs. Virginia Williams,8849 Angela Harbors,West Matthew,97871,549-885-8202x642,"Nurse, learning disability",9,145.47,1,0,Rural,0,Web,No Offer,1.2826732023606644
Steven Ward,7274 Eddie Springs,Ellisburgh,36011,(990)254-6473,Financial planner,9,112.7,1,0,Rural,0,Phone,No Offer,2.0726947823850894
Amy Roberts,0141 Robert Lakes,Jacquelinefurt,91927,(839)582-3572,"Scientist, product/process development",3,63.16,1,0,Urban,1,Web,No Offer,2.318766568792304
Adriana Sims,984 Kayla Extension Suite 976,Lindaside,2539,8705821924,"Civil engineer, contracting",10,322.45,1,1,Surburban,0,Phone,Discount,1.1536222932455462
Jessica Walker,19969 Thompson Keys Apt. 366,Johnburgh,3188,722.304.8353x959,"Solicitor, Scotland",5,579.16,0,1,Surburban,1,Phone,Buy One Get One,1.9429161107338624
Isaiah Singh,804 Louis Motorway,Alexandermouth,78343,+1-263-650-8831x47573,Publishing copy,3,389.64,1,0,Rural,0,Multichannel,Buy One Get One,1.4101784283741592
Bruce Riddle,102 Evan Meadows,Fordtown,96628,(144)876-1162x367,"Education officer, environmental",5,176.08,0,1,Surburban,1,Web,No Offer,0.4221924204825642
Elizabeth Morgan,68046 Nelson Prairie Suite 250,Port Joseph,86367,+1-955-292-2371,Agricultural engineer,4,29.99,0,1,Urban,0,Web,Discount,1.0951516543533883
Erin Baker,15692 David Manors Suite 943,Lake Paul,31834,121-477-1573,Recycling officer,7,112.47,0,1,Urban,1,Web,No Offer,1.264052436789872
Tonya Wilson,9604 Reynolds Lodge,East Jennafort,99626,422.524.6281,Homeopath,4,41.64,0,1,Surburban,0,Phone,Discount,0.9903209102743236
Michael Hardy,83618 Lopez Run Apt. 999,South Kevin,74498,184-007-8208x007,Theatre stage manager,2,29.99,1,0,Surburban,0,Web,No Offer,0.63603679449699
Danielle House,48786 Lewis Villages Apt. 165,Port Christopherbury,67846,+1-617-260-8936x01942,"Social research officer, government",8,632.44,1,0,Urban,1,Phone,Discount,0.7674011898948248
Anna Kirby,649 Davidson Trail Suite 973,Lake Seanton,69502,+1-460-159-6527x9660,"Designer, interior/spatial",7,48.79,0,1,Rural,0,Phone,Buy One Get One,0.8613621111356264
Andrew Brown,87265 Castillo Springs,Lake Pamelaborough,87561,496.813.1490x07031,Chief Operating Officer,2,37.19,1,0,Rural,0,Phone,No Offer,0.898461622233459
Andrew Sims,416 Calderon Road Apt. 772,South Karen,56735,(495)833-0437,Graphic designer,3,110.06,0,1,Surburban,0,Web,Buy One Get One,1.6689954924187598
Dennis Kelly,36176 Jenkins Mount,East Christopher,66969,+1-962-968-0907x8188,"Scientist, water quality",2,89.2,0,1,Urban,1,Web,No Offer,1.1081351484405475
Jeremy Jordan,321 Ortiz Fords Apt. 396,Portershire,28865,001-751-363-0747x2745,Travel agency manager,6,46.75,1,0,Surburban,0,Phone,Buy One Get One,0.9915560854482582
Kristin Cooper,14352 Michael Road,Karlaland,28478,(284)045-0481x2314,Furniture designer,8,41.49,1,0,Urban,1,Phone,Buy One Get One,0.3177093292971889
Natasha Sampson,319 Rivera Drive Suite 235,Hayesland,33141,447.959.0778x09552,"Engineer, materials",4,44.19,0,1,Urban,1,Web,Discount,0.7415986819284064
Ronald Thomas,22440 Gentry Lodge Suite 168,Richardton,61041,315.588.3818,Equities trader,9,95.65,1,0,Surburban,0,Web,Discount,1.0438355805766042
Sean Zamora,90496 Holloway Terrace,Katherineville,74097,(772)993-2842,"Lecturer, further education",7,216.26,1,1,Rural,0,Phone,Buy One Get One,2.796051000731864
Brittney Crawford,451 Rogers Crossing Apt. 274,Hughesstad,52624,177.421.7202,"Investment banker, operational",10,29.99,1,0,Surburban,1,Web,Buy One Get One,0.8726768602014745
Connie Sheppard,661 Fox Pike,South Samuel,24424,616-571-6691x3726,Ambulance person,3,87.68,0,1,Surburban,1,Phone,No Offer,1.1376686516648975
Charles Ruiz,02852 Jasmine Green,Toddport,10242,+1-990-191-5822x92498,"Lecturer, further education",7,152.38,1,0,Surburban,0,Web,Discount,1.9312072563415108
Rebekah Herman,368 Brooks Row Suite 314,Lake Eric,95630,704.223.6017,"Research officer, government",4,112.62,0,1,Surburban,0,Phone,Buy One Get One,-0.4439852486777802
Alicia Dudley,1250 Michael Cliff Apt. 987,Dickersonbury,86877,702-206-5173x8609,Hydrologist,1,152.1,0,1,Surburban,0,Phone,No Offer,0.6780057175327999
Mr. Benjamin Flynn,68366 Heather Burg,West Raymondside,9070,001-073-251-2295x923,Event organiser,1,1314.55,1,0,Urban,1,Multichannel,Buy One Get One,0.2717447489396956
Christian Rubio,672 Brian Curve Apt. 426,Lawrenceberg,61099,001-257-064-0826x1737,Naval architect,8,46.13,1,0,Urban,0,Phone,No Offer,1.060124799326081
Dustin Riggs,6120 Spence Stream Apt. 174,Aaronchester,88031,8921946645,Public house manager,1,327.73,1,0,Surburban,0,Phone,Buy One Get One,1.3173139388833863
Chelsea Marsh,5361 Washington Mountain,Frankmouth,43718,512-085-9555,Warden/ranger,1,207.86,1,0,Urban,0,Web,No Offer,1.2283315751237636
Mr. Mark Rogers,893 Michael Islands,Michaelbury,96439,253-635-9609x8408,"Engineer, site",6,368.54,1,0,Urban,1,Multichannel,No Offer,1.4122965549830082
Beth Mooney,35806 April Haven,Thorntonport,33307,133.538.6881x263,"Sales professional, IT",1,367.97,1,0,Urban,1,Multichannel,Buy One Get One,0.6680763746298526
Jamie Baker,240 Matthew Square Suite 299,East Debrastad,78185,193-042-0871,Hospital pharmacist,7,97.85,1,0,Rural,1,Phone,No Offer,1.6907166068411619
Michael Rogers,4900 Leslie Falls Suite 989,Chungmouth,42666,+1-057-489-5999x7544,Advertising copywriter,3,532.44,1,0,Urban,1,Web,Discount,0.9411791914862264
Justin Jimenez,893 Thornton Crossing Apt. 718,Pattonstad,73630,311-565-9999x10432,Animal technologist,3,210.93,1,0,Surburban,1,Multichannel,No Offer,0.8901379119251263
Eugene Nguyen,235 Warren Garden Suite 829,Crystaltown,46101,+1-285-179-9334x3642,Human resources officer,2,294.11,0,1,Surburban,0,Phone,Discount,1.2046954973447959
Robert Olson,60144 Watts Crest Suite 420,Meadowsfort,61003,346-119-8238x449,"Engineer, maintenance (IT)",4,384.69,1,1,Surburban,0,Web,Buy One Get One,0.9088934504795821
Jason Le,24714 Norman Park,New Angelafurt,64074,130-343-6245x065,Ship broker,3,39.32,1,0,Rural,0,Phone,Buy One Get One,0.3992461619751919
Alison Kerr,054 Bonnie Ways,New Tyler,4610,368.295.9202,Rural practice surveyor,1,66.65,0,1,Urban,1,Web,Buy One Get One,0.6163349659679362
Tammy Wagner,0867 Rodriguez Village,North Leslietown,89472,102.876.8623,"Administrator, Civil Service",10,29.99,1,0,Surburban,0,Phone,No Offer,0.11829679598088838
Cristina Perez,633 Lydia Expressway Apt. 408,Suzanneland,21109,+1-847-256-8970x481,"Therapist, sports",3,273.57,1,0,Surburban,0,Phone,Buy One Get One,0.9776322145184808
Stephanie Garcia,82196 Ramirez Cliffs,Williamstad,49463,+1-124-442-1081x2342,Advertising art director,12,94.35,0,1,Urban,1,Phone,Buy One Get One,0.9009591056461096
Heather Mckay,76909 Elaine Village Apt. 725,Lake Lauraville,91235,003-398-9796x42634,"Surveyor, rural practice",2,143.82,1,0,Surburban,0,Web,Discount,1.8332838283276696
Chad Hayes,77614 Julia Street,North Stephanie,99608,+1-523-241-7521x34676,Civil Service fast streamer,10,64.16,0,1,Urban,0,Web,Buy One Get One,0.4172672071086336
Christine Martin,155 Miller Centers,New Michael,33080,381-059-0673,Prison officer,6,430.65,1,1,Urban,0,Multichannel,Discount,1.9473607865880067
Scott Clark,328 Walter Tunnel Suite 379,South Courtneytown,5221,+1-193-030-7922x797,Hydrogeologist,1,140.33,0,1,Surburban,1,Phone,No Offer,0.9841908428082607
Nathaniel Mckay,6097 Benjamin Station Suite 923,Phillipsstad,23707,208-928-4263x786,Bonds trader,9,180.94,1,0,Urban,1,Phone,Buy One Get One,1.0078915993329571
Angela Graham,3262 White Garden,Hooverfurt,51630,(144)653-6974x48006,"Engineer, maintenance",6,29.99,1,0,Surburban,0,Web,Buy One Get One,0.8556394679660909
Amy Jones,0906 Robbins Dale Suite 342,Debrahaven,26402,(072)580-8122x5120,Senior tax professional/tax inspector,4,94.62,1,0,Surburban,1,Phone,Discount,1.1589729204419508
Alexander Rodriguez,439 David Mountains Suite 195,Lake Seanshire,48553,(438)847-4604x54900,"Engineer, communications",4,276.34,1,0,Urban,1,Phone,No Offer,1.3377879227516114
